gx,gy,gz,time,ang
9046,4253,3617,831999534,99.32677608356829
8339,3967,5737,832006932,98.74264345953597
7548,3932,5869,832007496,98.69724381801738
4961,3673,6049,832008621,98.60271757374133
2147,1325,6856,832012982,98.16185038360437
1356,843,7147,832014064,98.04659879003152
-2120,-1681,8712,832021398,97.05167455159953
-2222,-1652,8924,832021933,96.97741600438574
-2248,-1703,9095,832022469,96.90157824181034
-2262,-1817,9268,832023004,96.82436431801561
-3380,-2328,9711,832028994,95.91327515352481
-3446,-2400,9660,832029531,95.8319708610446
-3334,-1832,9266,832036934,94.76379741922165
-3291,-1848,9144,832037499,94.68334700029573
-3050,-1924,8991,832038624,94.52565134279537
-2479,-1312,8724,832042980,93.93778801896318
-2306,-1187,8622,832044064,93.79345287645037
-976,372,8293,832051396,92.87464819722209
-906,560,8297,832051931,92.80776076286058
-831,759,8336,832052466,92.74074822477814
-710,960,8387,832053001,92.67351599273526
-656,1429,7312,832058523,92.07435670316052
56,514,3204,832067707,91.63503850199983
279,498,2822,832068261,91.61173113373174
463,493,2507,832068865,91.58919706183968
684,514,2111,832069422,91.57177930833876
2455,1136,-55,832073979,91.58404703412013
2601,1194,-243,832074534,91.58720435553109
3705,1521,-3002,832083689,92.02894478959792
3669,1441,-3055,832084311,92.05945555808982
3513,1285,-3165,832085434,92.11609016438483
987,-263,-3460,832093708,92.54430321567264
820,-366,-3439,832094263,92.57273892605998
461,-568,-3370,832095357,92.62718066491725
-1610,-1030,-2624,832103717,92.93988558853532
-1682,-1014,-2591,832104272,92.96040084403718
-1775,-997,-2556,832104807,92.97990848782787
-2427,-1046,-2488,832110526,93.1819035071712
-2627,-1388,-3390,832119684,93.62561526382568
-2588,-1393,-3466,832120242,93.65333925179831
-2538,-1397,-3569,832120777,93.68075926707282
-2496,-1395,-3649,832121391,93.71298315549512
-1906,-1318,-4501,832126987,94.08020386063711
-1838,-1308,-4582,832127523,94.1160684402687
-1387,-1056,-5209,832134981,94.6898062075528
-1395,-1042,-5231,832135540,94.73302756726301
-1418,-1034,-5231,832136715,94.82389937768929
-2101,-1154,-4788,832144719,95.38744806661634
-2173,-1164,-4726,832145319,95.42914727919623
-2230,-1169,-4675,832145854,95.4659118695991
-2893,-1251,-4092,832150994,95.7729282048656
-2982,-1261,-4014,832151566,95.80643517938697
-3157,-1261,-3852,832152785,95.87485001272246
-3744,-1319,-3349,832156994,96.07866268560824
-3826,-1326,-3286,832157531,96.10418013133011
-4009,-1366,-3164,832158649,96.15518255897246
-4720,-1570,-2788,832163006,96.3280413079405
-4936,-1619,-2675,832164639,96.39011542133062
-5739,-1687,-2519,832172714,96.67930406107416
-5791,-1692,-2509,832173272,96.69935109565881
-5860,-1701,-2494,832173865,96.72053618999719
-5917,-1699,-2488,832174434,96.74083591625815
-6741,-1495,-2691,832179994,96.95933409451561
-6838,-1440,-2744,832180531,96.98104513666361
-7926,106,-5164,832189721,97.71333490970878
-8051,321,-5420,832190271,97.7597235019415
-8271,745,-5856,832191365,97.8598829078259
-7367,2496,-7010,832199722,98.78870383813637
-7404,2648,-7115,832200271,98.8509117899409
-7422,2825,-7200,832200806,98.91234317617092
-6292,2986,-6505,832207541,99.61427721653581
-5918,1795,-5295,832215152,100.26158470812298
-5907,1676,-5174,832215687,100.30616775524088
-5908,1615,-5087,832216250,100.3523283314088
-5899,1543,-5001,832216784,100.39539483608361
-5189,186,-4139,832223531,100.84203844895627
-3149,-206,-3667,832232712,101.37088619103613
-2995,-169,-3692,832233268,101.40311552166017
-2808,-113,-3732,832233868,101.43820937579322
-2623,-63,-3766,832234431,101.4713801012073
-843,191,-4040,832239992,101.81632563972813
-666,198,-4072,832240529,101.84983429397789
790,328,-4225,832249722,102.43646651489425
818,333,-4224,832250268,102.47129746264405
888,359,-4212,832251362,102.54085584097436
1286,843,-4189,832259720,103.06992875387262
1299,883,-4192,832260277,103.1052361403155
1314,927,-4199,832260812,103.13921854744137
1289,1235,-4274,832267538,103.57582438169577
